,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390
0,0.0,620.4,495.22,813.28,977.72,767.14,351.07,664.57,448.17,1498.01,857.01,978.29,622.19,544.32,953.15,443.81,441.64,733.41,712.77,714.38,1169.7,162.71,280.88,1410.24,972.04,849.43,774.0,877.59,325.04,84.43,718.67,675.24,1070.21,1124.7,1191.97,921.03,707.03,947.74,282.13,429.59,667.2,1002.27,579.94,100.36,865.43,932.68,1012.95,515.65,446.19,886.92,826.61,141.79,232.66,840.37,515.86,856.23,549.17,1479.22,1037.62,1532.68,1243.81,1549.0,1608.58,113.93,626.84,456.57,430.51,785.53,436.97,1114.11,594.06,531.06,994.32,1578.33,499.47,283.87,640.97,330.55,819.86,832.08,808.81,1637.95,468.88,577.37,720.47,562.74,257.98,832.17,420.64,1027.44,437.67,785.12,505.95,908.68,650.19,300.25,759.67,168.78,200.95,330.63,671.9,368.27,635.48,632.13,534.56,1135.81,853.28,821.35,819.87,1008.0,793.83,520.24,685.03,634.74,698.55,507.25,497.26,1050.35,807.37,801.45,385.14,709.3,603.77,499.2,923.8,877.91,459.39,1374.72,669.97,462.47,525.71,792.63,639.04,347.87,433.79,1044.88,1043.71,744.94,458.09,606.77,1039.84,3939.92,646.12,335.65,987.99,1092.97,4007.88,406.39,239.2,524.9,929.98,528.37,457.72,706.04,204.63,285.46,649.6,123.51,300.04,874.05,556.31,670.94,396.69,752.54,685.59,573.99,277.78,784.51,115.04,839.97,393.82,606.13,248.79,4065.46,315.06,911.53,1530.73,412.1,979.91,1569.88,1232.19,891.37,100.4,595.78,1060.26,218.52,1566.28,523.69,635.22,454.82,1124.94,461.21,894.23,760.48,704.07,534.4,482.65,637.4,387.78,480.06,786.72,738.75,377.57,551.51,1465.82,798.99,487.55,224.78,530.19,500.45,172.16,664.01,1054.85,382.7,1194.79,1614.7,343.48,1550.67,656.83,209.28,631.3,1591.6,436.48,903.61,304.13,564.36,650.48,442.43,1108.55,957.09,485.32,1113.11,586.13,322.62,335.71,701.84,1189.57,971.43,800.43,673.07,440.4,1575.27,488.84,821.31,908.02,506.84,947.75,625.77,1544.76,563.45,1174.97,998.32,898.81,909.56,1031.89,978.22,1281.42,644.73,363.58,1119.45,908.46,834.88,904.87,506.87,632.44,413.75,1455.55,715.29,1081.64,197.8,361.39,509.67,360.51,342.26,960.03,314.68,545.13,1541.02,688.61,95.96,1202.65,1018.1,1492.19,127.57,1142.05,685.11,1049.27,205.93,374.59,676.55,582.83,985.69,685.47,621.68,331.96,1001.57,529.97,771.81,227.72,1361.92,400.56,250.47,1124.73,974.02,510.22,728.77,1030.69,1534.02,382.94,1014.65,1423.7,1606.7,886.79,1574.55,726.67,1072.48,986.47,194.52,861.05,30.08,311.87,313.14,514.59,373.26,580.01,376.25,476.68,1558.46,1533.88,816.16,1568.56,945.27,591.57,1005.86,1127.63,1044.11,583.33,925.93,590.1,747.94,574.71,756.74,857.59,1059.98,1078.59,550.22,346.98,1597.14,623.83,586.34,961.08,486.96,1004.85,318.4,676.64,817.22,1230.03,529.95,271.2,93.8,976.71,269.26,304.46,651.34,1140.97,1420.05,295.69,321.07,506.16,563.17,988.52,692.17,344.19,914.95,256.94,716.56,1043.19,1052.97,232.27,506.79,582.7,476.57,592.89,183.03,1080.61,620.25,1470.1,1559.93,838.64,896.28,1285.62
1,620.4,0.0,1114.03,1432.22,1580.0,1386.24,936.71,1282.19,1064.86,878.77,1477.29,419.31,15.87,1160.39,1572.33,593.92,1059.64,1352.57,1128.74,1258.35,1776.88,547.26,599.34,881.33,1585.47,1424.13,1394.01,1494.24,927.38,643.93,639.95,58.48,469.98,1732.51,1665.5,1537.71,780.07,1565.87,428.5,1049.73,1282.49,408.27,1104.47,666.21,1485.8,1551.12,1030.21,704.67,1064.82,1501.12,1446.22,540.17,852.92,1460.67,1031.85,1404.9,1075.93,977.98,1621.62,977.67,633.32,1003.22,1064.39,528.78,1245.77,1075.78,501.1,1398.32,573.58,629.84,1185.41,630.63,1599.31,1034.07,482.8,881.29,1171.96,625.77,653.75,1432.52,1426.84,1046.82,412.49,1185.85,1198.66,645.97,801.77,1449.11,986.97,421.34,510.66,1270.56,1125.03,1526.93,30.14,841.78,1263.23,487.31,440.04,723.59,985.0,275.8,1128.59,627.97,1144.81,1737.34,1472.92,1441.74,1440.27,1619.72,1414.2,1008.54,1304.48,1251.95,1310.27,1127.23,1048.83,1629.86,1427.23,1280.72,429.77,1302.66,1214.85,1087.16,1542.53,1410.98,487.01,815.19,1287.33,1082.87,430.26,797.53,1190.74,968.09,1053.31,1650.53,1647.86,1365.21,1073.74,1225.38,1647.79,3320.6,1233.08,656.53,1467.25,1692.48,3387.49,734.91,707.02,653.2,1545.63,1142.28,1051.37,1306.38,750.01,724.14,1209.16,536.1,757.3,1492.27,1057.45,52.47,1007.14,1080.54,928.18,1165.4,833.09,1404.69,677.55,1445.75,990.9,1224.27,841.38,3445.4,896.62,1531.56,1017.2,441.55,1594.89,1056.08,1821.84,1502.46,564.01,1202.7,1642.95,407.32,992.55,1111.78,99.51,976.13,1583.02,943.34,1509.89,1335.24,859.01,1153.97,1013.21,720.09,498.27,1074.83,1386.92,708.52,768.57,1162.96,861.29,1419.33,1095.97,448.35,1125.87,1036.65,773.6,775.42,1519.12,919.53,638.52,995.45,963.85,991.06,1277.1,414.36,1251.1,1070.96,985.67,802.2,552.38,1178.51,1263.21,1062.41,1711.42,1573.09,1058.02,492.96,1200.08,468.2,828.28,1106.86,588.49,1587.95,1392.32,1288.42,1016.8,955.82,1101.99,1441.56,1525.28,1030.84,1561.86,496.76,995.49,1183.25,1785.0,1612.72,1518.04,1505.57,1642.75,1592.53,768.17,1263.27,454.58,1724.51,1523.37,1449.73,924.37,1101.82,1251.6,481.65,857.18,1057.31,1662.05,467.83,938.31,1119.84,869.57,900.58,1573.14,829.89,1152.42,1018.04,1168.22,700.88,677.6,1482.91,874.83,510.21,1748.21,1304.26,1530.44,426.66,747.42,1288.49,1201.41,1600.52,1305.61,892.75,361.48,1602.82,1146.5,1350.94,406.81,771.69,974.2,814.24,1723.55,1586.37,1130.46,1328.71,1624.02,915.08,734.85,403.86,836.79,986.45,907.2,954.16,1160.96,1532.36,1584.16,440.29,1476.5,644.33,642.47,399.77,1078.79,863.23,1078.35,853.56,1064.61,958.49,1031.3,1431.61,949.45,1560.81,1207.7,975.86,1731.5,1657.11,1197.43,1546.29,1099.89,238.62,627.56,1055.41,1463.29,1667.48,465.8,633.46,916.06,989.88,1236.5,1204.41,1576.07,1106.05,388.6,709.75,1288.59,1424.38,1815.29,1029.11,841.03,573.39,362.24,621.18,613.14,1270.09,526.2,811.49,856.44,826.98,1107.02,1179.49,1600.79,1310.31,758.32,1535.32,862.68,741.27,1641.97,1646.34,806.76,1013.95,1189.07,1088.37,1213.22,797.97,1684.84,1234.42,941.1,941.89,1457.3,1514.46,723.76
2,495.22,1114.03,0.0,341.63,560.37,272.21,307.63,217.16,137.5,1992.55,371.72,1448.3,1114.97,152.33,475.43,761.07,125.32,238.55,614.97,399.69,727.09,588.14,614.7,1886.74,518.96,436.06,294.63,415.92,266.8,474.98,1100.82,1169.64,1564.78,682.27,891.03,457.14,942.2,475.9,727.68,71.61,236.68,1496.48,373.87,454.59,375.33,459.65,1197.52,759.91,49.23,435.79,349.3,586.12,267.28,349.34,471.89,493.01,461.36,1945.83,661.88,2015.19,1729.1,2028.62,2087.04,587.72,131.75,39.1,803.57,349.91,767.43,1550.53,203.07,828.63,567.6,2057.16,878.02,304.4,385.98,633.05,1159.07,366.54,343.41,2129.39,880.7,221.73,526.03,854.27,425.75,371.65,258.85,1522.5,850.74,553.77,102.37,437.47,1143.55,417.27,506.56,635.22,690.87,604.09,717.74,851.11,456.62,944.71,193.97,709.51,359.12,333.51,332.23,559.15,304.43,425.77,217.52,140.86,215.47,81.79,292.94,683.52,328.38,574.52,800.81,275.91,220.14,289.02,449.48,538.81,837.55,1860.02,175.58,62.62,927.17,1043.32,338.73,159.45,62.46,612.78,615.96,262.78,53.89,161.7,601.23,4429.05,248.31,666.76,712.2,674.45,4500.74,610.98,480.75,807.07,470.25,165.82,264.15,253.71,400.92,499.95,325.3,583.97,535.42,378.84,412.12,1163.77,126.34,745.81,794.93,193.0,399.38,302.63,470.1,363.1,258.86,111.17,337.2,4559.36,330.85,428.43,2000.41,817.55,520.64,2038.98,827.98,452.31,554.87,239.48,685.16,713.33,2053.69,293.72,1130.08,356.72,854.05,426.97,436.28,363.19,880.24,101.42,339.36,894.47,767.56,260.86,401.25,1027.89,544.38,192.02,1946.16,313.88,196.27,684.6,266.25,329.1,345.79,889.74,787.51,414.33,1656.65,2109.25,156.43,2034.32,179.02,699.87,165.29,2062.64,298.25,1188.93,666.98,177.88,240.51,92.89,680.32,494.62,335.42,1606.98,105.27,766.89,419.15,623.85,1670.66,506.21,439.51,182.22,320.99,2066.14,60.37,337.33,441.95,356.07,493.33,1050.53,2025.47,112.75,724.36,540.46,422.12,447.77,584.68,521.55,1755.93,149.51,771.31,684.82,452.99,384.63,1113.97,263.89,175.23,798.92,1932.49,708.8,709.48,659.93,328.39,188.35,463.35,375.86,508.76,390.62,111.45,2013.61,506.06,414.08,1651.3,756.96,1987.24,605.87,703.36,190.25,759.26,690.02,563.76,194.2,87.62,526.76,194.19,735.56,792.4,585.17,142.38,361.98,711.02,1835.66,244.98,394.67,705.9,524.75,40.05,274.31,632.89,2028.69,585.57,1509.86,1894.92,2100.38,1100.07,2067.68,596.96,807.98,581.34,686.48,406.1,474.14,655.01,762.16,262.36,492.56,424.9,434.99,286.12,2051.94,1999.83,364.51,2063.17,485.27,176.31,1224.34,695.73,589.3,188.03,438.49,407.02,1218.53,879.13,780.01,441.66,621.61,1573.81,908.56,277.46,2091.76,222.54,153.83,502.56,100.64,1499.87,545.77,264.37,338.61,835.25,408.73,374.35,560.13,1471.84,633.72,621.68,195.68,1629.27,1914.95,383.2,470.61,238.15,74.6,538.77,236.31,519.17,424.56,298.32,979.95,630.17,653.04,383.74,389.13,137.12,174.19,108.17,332.76,650.36,135.04,1945.69,2054.86,367.8,401.06,1747.47
3,813.28,1432.22,341.63,0.0,252.35,146.31,523.96,151.65,368.11,2306.15,69.96,1783.18,1434.72,274.35,140.17,1101.37,372.64,156.66,869.2,577.54,389.64,923.81,956.3,2153.83,181.67,484.62,51.83,77.87,515.02,806.81,1312.3,1485.74,1867.72,345.8,963.39,116.12,1268.83,135.47,1063.9,391.87,159.4,1798.29,635.05,788.05,100.24,119.81,1504.73,1093.71,387.5,107.45,23.73,919.25,581.02,97.1,571.15,586.8,535.04,2200.23,381.64,2289.44,2056.73,2298.54,2354.82,915.37,228.74,373.96,1145.2,97.72,1108.29,1891.48,421.9,1166.48,248.96,2325.7,1219.64,562.01,614.18,974.25,1497.01,344.48,20.55,2419.48,1221.64,269.39,748.86,1191.06,668.42,43.73,579.69,1828.74,1099.68,746.27,307.36,96.48,1462.2,641.17,696.39,965.84,996.55,825.4,1012.12,1178.88,706.29,1282.19,301.32,381.41,134.17,71.63,70.35,222.88,84.19,719.9,128.69,243.57,264.5,306.87,585.19,408.79,29.18,764.99,1141.05,383.27,235.84,400.25,110.58,644.46,1179.18,2139.93,219.71,354.7,1268.64,1370.03,554.7,466.17,393.06,285.61,292.06,83.63,393.61,206.85,269.88,4752.76,425.35,899.7,836.0,353.85,4817.75,946.14,822.36,1143.87,130.8,295.84,416.85,344.35,742.07,840.57,528.56,914.34,760.42,177.44,690.52,1483.35,467.43,1019.37,1100.88,429.5,636.1,51.86,761.28,307.46,463.05,254.22,602.14,4873.27,562.08,105.87,2257.76,1158.49,180.2,2295.2,509.25,137.41,885.06,260.14,402.17,1025.46,2335.78,382.13,1437.42,666.98,958.6,739.32,100.06,469.72,1197.42,279.05,639.6,1226.02,1109.08,395.59,199.54,1361.2,879.11,281.74,2277.2,58.92,350.13,1017.63,353.27,621.9,680.86,1216.38,905.22,594.78,1994.15,2422.62,473.06,2310.19,162.82,1022.32,183.16,2320.97,613.16,1518.97,1008.41,260.61,187.42,371.4,352.26,153.53,451.85,1923.5,304.62,1039.75,754.79,885.31,2001.06,164.59,249.46,240.62,473.61,2387.94,381.19,50.59,100.52,648.27,156.3,1292.84,2296.97,250.49,384.18,200.2,86.05,394.93,248.45,182.18,2022.04,220.77,1111.82,352.48,117.7,72.93,1430.0,373.69,180.84,1140.44,2265.28,986.67,426.08,992.02,532.78,324.58,655.51,582.65,173.19,728.37,371.46,2274.38,740.68,742.89,1991.14,884.88,2297.94,932.77,368.23,183.63,862.07,1016.1,899.72,270.79,268.01,186.33,160.35,1046.96,1126.79,274.73,287.34,451.62,1037.65,2169.75,572.27,644.81,383.15,189.77,313.24,343.56,334.88,2341.64,921.76,1818.59,2230.02,2416.72,1417.49,2385.44,839.32,924.79,283.31,994.41,78.1,788.2,895.44,1098.31,545.12,679.44,694.94,765.45,417.23,2348.21,2252.83,61.68,2376.37,145.24,227.96,1539.63,364.66,249.36,242.75,130.06,669.04,1552.67,1216.78,1060.89,166.56,289.44,1883.01,1121.63,613.77,2392.6,211.13,228.1,162.8,326.35,1812.08,885.55,169.99,292.51,522.66,697.31,618.47,862.18,1783.09,887.07,963.26,162.13,1954.25,2218.2,613.58,682.56,356.18,303.57,202.77,122.73,856.29,134.14,574.07,1310.35,317.92,350.49,644.15,684.26,354.26,351.27,233.46,634.36,322.39,281.01,2210.96,2366.28,26.19,188.31,2085.1
4,977.72,1580.0,560.37,252.35,0.0,396.94,643.4,343.37,537.37,2437.44,282.81,1955.86,1584.64,444.32,218.22,1315.99,547.61,408.99,1120.69,829.56,200.18,1109.13,1161.26,2230.85,112.68,725.03,302.47,181.04,655.29,988.74,1356.98,1629.76,1989.09,158.81,1190.93,166.25,1502.01,190.8,1247.67,592.95,327.46,1919.18,884.48,973.08,311.25,199.21,1748.51,1320.11,599.27,146.02,262.22,1100.03,755.74,326.08,604.02,830.42,558.9,2263.67,137.06,2372.46,2212.51,2376.77,2430.14,1087.86,469.53,584.95,1349.98,210.48,1320.7,2084.04,671.5,1386.85,29.45,2402.17,1424.98,700.19,866.0,1185.67,1716.56,582.46,238.97,2519.16,1418.26,400.81,1001.2,1413.24,782.18,209.43,813.97,1954.78,1185.55,997.92,494.09,198.87,1610.12,745.54,948.17,1141.37,1140.1,907.09,1258.49,1345.28,957.4,1503.03,444.2,158.11,357.23,311.71,311.25,99.03,333.4,964.61,347.6,489.14,516.84,502.46,828.7,165.65,279.68,1016.43,1335.11,635.0,376.87,493.98,207.24,888.19,1383.67,2230.9,469.27,553.36,1469.0,1603.22,806.65,648.61,599.2,75.13,68.96,331.29,614.26,401.17,83.41,4890.57,677.41,984.29,1078.44,116.37,4943.51,1171.03,1031.15,1366.13,147.94,454.41,528.63,596.28,946.02,1055.57,780.73,1090.83,851.17,392.79,938.11,1632.26,685.04,1269.5,1344.24,677.63,749.89,304.2,903.22,542.49,589.61,493.8,739.53,4993.77,683.56,254.1,2323.42,1355.69,134.95,2359.25,267.62,115.5,1062.12,382.02,154.44,1175.1,2426.98,469.69,1571.0,906.46,1194.68,978.65,159.93,718.97,1436.37,473.5,881.89,1454.84,1311.32,505.17,193.09,1588.04,1104.6,428.48,2438.2,308.84,490.23,1196.01,454.13,865.83,872.14,1449.51,1145.21,677.63,2172.39,2552.7,660.74,2394.75,389.81,1184.69,395.83,2386.84,850.33,1749.29,1210.6,420.21,334.63,559.76,131.44,150.14,529.5,2062.49,547.2,1149.59,979.36,1136.29,2162.52,159.27,195.98,491.62,566.95,2531.32,610.12,292.04,179.54,892.68,123.11,1364.78,2376.92,451.5,215.92,129.94,225.56,618.09,101.81,125.18,2099.86,465.44,1307.38,145.51,144.28,185.2,1669.9,478.19,385.15,1342.29,2430.14,1236.1,177.07,1169.32,643.11,468.79,736.13,684.92,108.71,950.2,612.95,2343.32,992.76,922.99,2177.61,1127.22,2425.19,1103.71,170.33,432.47,1099.73,1183.6,1123.64,522.73,502.44,133.52,405.47,1288.14,1305.7,24.86,459.36,699.8,1205.38,2338.11,803.17,766.67,148.36,99.08,524.63,594.45,83.26,2471.72,1145.33,1948.0,2400.51,2551.28,1656.66,2522.38,1091.36,1164.24,36.28,1140.47,174.27,949.6,986.28,1281.36,789.88,752.89,943.83,995.02,516.24,2456.05,2314.17,203.98,2506.54,143.69,400.37,1780.04,151.6,131.44,401.93,279.47,918.7,1725.64,1437.43,1310.11,121.91,97.6,2012.27,1176.32,837.77,2505.83,360.01,414.92,134.36,511.31,1946.24,1102.73,307.86,532.1,275.9,943.05,739.67,1007.93,1916.3,988.89,1171.53,364.72,2106.19,2336.1,726.29,773.04,473.84,539.85,99.88,324.97,1078.68,304.36,722.33,1540.31,69.8,98.18,773.27,928.38,600.49,502.54,457.52,794.78,105.43,527.72,2285.36,2493.97,233.23,392.38,2263.27
5,767.14,1386.24,272.21,146.31,396.94,0.0,529.75,185.37,351.94,2264.74,126.86,1715.63,1387.15,277.93,233.61,1005.07,350.14,33.75,729.99,432.92,512.96,856.93,871.16,2148.38,313.22,341.94,102.96,216.85,505.76,746.09,1335.32,1441.83,1835.82,471.86,825.07,244.11,1152.78,245.05,995.48,338.39,212.52,1767.29,501.58,725.21,115.22,228.86,1376.09,985.91,321.42,250.93,134.78,856.36,537.15,89.03,627.2,441.92,598.68,2202.8,527.83,2279.41,1999.78,2291.42,2349.17,859.52,140.46,310.61,1057.41,227.7,1013.98,1808.01,291.04,1064.02,390.86,2319.52,1130.51,550.35,474.71,882.72,1392.96,206.05,163.27,2398.19,1140.06,307.99,606.29,1086.62,667.61,190.03,471.2,1794.0,1101.66,601.0,284.94,214.02,1415.76,648.59,551.3,906.25,961.27,838.45,881.58,1122.5,568.56,1178.32,322.35,515.19,87.96,88.93,88.82,353.71,63.6,593.82,143.13,137.83,124.12,274.33,462.95,555.07,117.75,619.5,1062.71,238.2,277.48,438.49,217.66,499.41,1091.25,2125.83,103.55,309.45,1183.34,1253.47,415.03,424.31,333.36,422.41,430.56,89.05,314.94,207.46,404.08,4700.09,285.98,908.14,691.11,492.57,4772.77,841.53,736.32,1039.78,262.14,304.57,440.39,199.79,662.98,747.91,387.9,855.19,770.44,108.45,560.05,1435.95,386.3,882.78,974.02,302.1,637.28,96.16,735.0,173.78,469.85,162.67,588.11,4831.54,563.07,180.7,2258.61,1077.2,304.98,2296.8,646.4,283.11,826.21,308.51,548.18,984.9,2320.33,427.11,1401.47,549.24,816.11,620.66,238.94,323.41,1075.44,254.62,518.27,1114.74,1024.04,423.79,327.57,1251.05,774.81,304.55,2215.39,88.18,363.0,954.56,394.52,498.32,616.28,1100.68,761.17,619.66,1921.16,2381.45,425.26,2299.08,136.99,972.05,170.14,2321.3,499.75,1404.63,924.92,278.15,243.7,335.18,486.72,277.59,493.43,1879.19,197.74,1027.35,653.75,747.33,1940.37,282.87,378.75,113.71,502.68,2337.92,291.61,106.0,227.85,523.54,289.85,1299.71,2288.8,226.11,501.25,324.31,189.82,268.49,378.21,309.84,2017.02,123.3,1032.6,483.35,256.06,218.71,1306.01,408.91,181.23,1055.32,2200.77,851.44,571.97,930.38,544.31,339.21,677.72,595.61,307.52,631.0,260.86,2273.13,599.8,686.03,1911.91,739.97,2259.31,877.76,495.55,82.03,719.1,961.9,796.79,135.67,184.94,310.77,88.31,923.13,1061.31,418.43,285.36,305.44,982.8,2103.16,468.57,639.62,520.23,323.85,259.09,197.59,479.97,2300.87,818.87,1781.65,2161.59,2372.57,1294.35,2339.82,698.42,780.92,428.9,957.31,223.23,745.45,899.98,1029.9,421.59,704.72,562.06,658.48,449.53,2322.05,2256.33,204.59,2335.36,273.94,244.28,1414.77,496.4,371.86,266.46,180.1,534.81,1486.71,1113.6,925.82,310.75,422.27,1845.67,1142.4,517.28,2362.72,255.66,228.91,290.82,301.82,1771.95,789.82,241.95,154.47,662.18,569.85,615.49,829.15,1743.85,884.62,874.89,175.76,1900.66,2186.21,617.03,696.78,385.2,210.41,334.95,165.4,755.66,160.38,553.43,1197.38,460.38,494.7,633.66,559.49,234.47,354.52,179.73,599.67,457.65,166.05,2206.76,2326.98,163.7,130.48,2011.7
6,351.07,936.71,307.63,523.96,643.4,529.75,0.0,374.07,181.38,1797.31,582.27,1319.57,941.55,255.55,661.03,761.31,187.82,498.58,827.01,684.05,841.15,503.7,592.98,1630.21,656.34,743.33,497.73,573.76,55.76,387.44,806.03,986.38,1352.41,797.17,1185.55,616.36,1001.62,649.15,632.66,243.26,365.02,1282.61,611.27,379.61,600.12,636.21,1294.02,804.99,278.33,574.49,542.63,487.87,188.07,579.4,209.97,794.11,225.59,1678.81,690.76,1765.49,1569.57,1774.74,1831.22,464.98,408.12,277.15,767.99,471.04,759.45,1464.32,498.24,844.86,663.25,1802.03,840.54,70.86,646.67,632.64,1155.86,668.96,513.72,1897.25,816.99,257.93,773.49,875.47,144.73,530.78,444.11,1315.94,576.86,817.52,246.79,611.72,966.82,119.15,775.69,519.83,497.07,308.7,868.32,709.96,691.35,955.48,222.65,800.63,603.26,554.32,552.57,687.99,532.63,615.39,407.45,429.84,514.05,261.45,514.85,701.98,527.26,837.74,732.62,583.27,290.21,151.31,629.29,835.72,799.31,1616.24,458.55,246.35,872.67,1096.59,613.23,178.77,258.96,714.54,711.48,475.87,311.3,328.16,712.83,4249.78,548.81,379.43,996.8,755.85,4307.13,665.77,489.45,831.92,621.35,230.74,114.99,561.08,404.91,530.13,607.71,472.99,240.88,635.81,624.93,989.01,308.75,924.12,917.69,483.41,112.22,510.66,261.76,659.81,61.17,398.77,102.28,4359.93,40.21,629.41,1735.73,757.95,668.37,1773.46,888.45,571.12,446.75,272.0,712.98,533.28,1812.2,176.09,928.95,534.24,1140.36,584.48,586.31,667.66,971.19,276.18,538.25,938.79,725.83,138.49,450.31,1056.41,611.21,242.22,1795.99,528.85,174.03,575.83,189.35,541.13,311.47,952.65,1071.47,109.72,1538.63,1913.11,196.07,1786.25,395.41,549.15,363.05,1798.8,482.86,1223.46,631.48,264.21,339.86,215.5,774.78,649.23,135.0,1419.96,411.31,517.34,505.96,827.48,1520.78,665.22,456.78,474.18,89.97,1888.4,345.97,547.26,606.08,562.63,634.16,772.52,1773.09,303.8,850.81,684.87,608.65,749.82,709.95,664.79,1498.43,427.18,708.79,788.21,597.8,525.47,1194.19,165.3,356.34,754.35,1788.97,884.67,733.65,548.83,23.97,199.61,155.77,68.49,643.67,472.11,411.8,1751.7,746.97,326.22,1550.6,1038.36,1786.53,478.31,812.18,455.77,1048.9,552.15,620.9,494.53,375.76,673.62,441.53,852.08,682.58,666.13,245.77,668.22,573.61,1698.37,419.46,124.15,787.02,655.7,293.04,581.25,688.66,1832.04,638.18,1307.88,1761.54,1910.24,1177.46,1880.68,821.94,1091.56,647.66,497.91,553.07,321.18,373.04,664.12,503.39,184.93,644.84,541.19,128.57,1828.05,1731.82,509.26,1866.87,636.02,298.3,1301.54,794.96,726.63,281.44,650.66,637.98,1090.95,893.06,945.76,528.0,732.21,1372.3,613.01,405.16,1874.39,314.24,305.51,649.86,232.11,1304.66,577.8,362.67,634.95,884.22,609.38,97.07,366.36,1274.93,363.11,611.02,369.77,1462.91,1701.75,89.66,167.66,173.3,379.06,669.88,403.2,576.75,647.13,105.07,1023.45,705.38,711.02,130.0,584.47,442.86,176.69,355.02,182.28,748.42,437.1,1687.57,1855.21,546.29,656.82,1629.05
